fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type,quality_category,total_acidity,bound_sulfur_dioxide,sugar_to_alcohol,density_alcohol_ratio,free_sulfur_ratio,acidity_to_pH,wine_type_encoded,quality_category_encoded
5.1,0.39,0.21,1.7,0.027,15.0,72.0,0.9894,3.5,0.45,12.5,6,white,medium,5.489999999999999,57.0,0.13598912087033038,0.07914566834653228,0.208330439855002,1.5681233933161953,1,2
5.7,0.36,0.34,4.2,0.026,21.0,77.0,0.9907,3.41,0.45,11.9,6,white,medium,6.0600000000000005,56.0,0.35291152004033277,0.08324510545332325,0.27272373086063817,1.77660510114336,1,2
6.9,0.19,0.33,1.6,0.043,63.0,149.0,0.9925,3.44,0.52,10.8,5,white,medium,7.090000000000001,86.0,0.14813443199703732,0.09188963984816222,0.4228159542553406,2.0604475443185124,1,2
6.0,0.41,0.21,1.9,0.05,29.0,122.0,0.9928,3.42,0.52,10.5,6,white,medium,6.41,93.0,0.1809351490334254,0.09454337682125513,0.23770296964778975,1.8737211341712952,1,2
7.4,0.28,0.3,5.3,0.054,44.0,161.0,0.9941,3.12,0.48,10.3,6,white,medium,7.680000000000001,117.0,0.5145131540627124,0.09650519367051742,0.2732902280110061,2.4607497596924066,1,2
7.4,0.3,0.3,5.2,0.053,45.0,163.0,0.9941,3.12,0.45,10.3,6,white,medium,7.7,118.0,0.5048053587030386,0.09650519367051742,0.2760719259391047,2.4671579621916053,1,2
7.7,0.28,0.39,8.9,0.036,8.0,117.0,0.9935,3.06,0.38,12.0,7,white,high,7.98,109.0,0.741604866261145,0.08278476793600534,0.06837548397022247,2.6069911793531526,1,0
8.6,0.16,0.38,3.4,0.04,41.0,143.0,0.9932,2.95,0.39,10.2,6,white,medium,8.76,102.0,0.33330065679835313,0.09736300362709539,0.2867112817392885,2.968485259234158,1,2
8.2,0.26,0.44,1.3,0.046,7.0,69.0,0.9944,3.14,0.62,10.2,4,white,low,8.459999999999999,62.0,0.12743848642289973,0.09748063915302423,0.10144780510427384,2.6934097421203433,1,1
6.5,0.25,0.27,15.2,0.049,75.0,217.0,0.9972,3.19,0.39,9.9,5,white,medium,6.75,142.0,1.535198464801535,0.10071709928290072,0.34562052709434515,2.115324349733626,1,2
7.0,0.24,0.18,1.3,0.046,9.0,62.0,0.994,3.38,0.47,10.1,4,white,low,7.24,53.0,0.12870012870012873,0.09840609840609842,0.1451589490492089,2.1413782904466134,1,1
8.6,0.18,0.36,1.8,0.04,24.0,187.0,0.9956,3.25,0.55,9.5,6,white,medium,8.78,163.0,0.1894537417113988,0.10478896958214926,0.1283415596708039,2.7007074746231927,1,2
7.8,0.27,0.34,1.6,0.046,27.0,154.0,0.9927,3.05,0.45,10.5,6,white,medium,8.07,127.0,0.1523664412913056,0.09453385391867442,0.17532353686015026,2.6450344149459197,1,2
6.0,0.26,0.34,1.3,0.046,6.0,29.0,0.9924,3.29,0.63,10.4,5,white,medium,6.26,23.0,0.12498798192481493,0.0954139025093741,0.20688941760628943,1.9021573989668794,1,2
6.1,0.24,0.27,9.8,0.062,33.0,152.0,0.9966,3.31,0.47,9.5,6,white,medium,6.34,119.0,1.0314703715398381,0.1048942216608778,0.21710383484319182,1.9148293566898218,1,2
8.0,0.24,0.3,16.05,0.056,43.0,184.0,0.9997,3.05,0.5,9.2,6,white,medium,8.24,141.0,1.5670384807914588,0.10865123356156942,0.23369438209574947,2.7007538511963296,1,2
7.6,0.21,0.6,2.1,0.046,47.0,165.0,0.9936,3.05,0.54,10.1,7,white,high,7.81,118.0,0.20790020790020794,0.09836649836649838,0.2848467585044939,2.5598164536217634,1,0
8.0,0.19,0.36,1.8,0.05,16.0,84.0,0.9936,3.15,0.45,9.8,7,white,high,8.19,68.0,0.18365472910927458,0.10137741046831956,0.19047392292948892,2.5991748651221833,1,0
6.4,0.28,0.41,6.8,0.045,61.0,216.0,0.9952,3.09,0.46,9.4,5,white,medium,6.680000000000001,155.0,0.7233273056057866,0.10586107860865865,0.28240609997175936,2.1611129084438696,1,2
6.4,0.28,0.43,7.1,0.045,60.0,221.0,0.9952,3.09,0.45,9.4,6,white,medium,6.680000000000001,161.0,0.7552388043825125,0.10586107860865865,0.27149198419916654,2.1611129084438696,1,2
6.9,0.24,0.39,1.3,0.063,18.0,136.0,0.9928,3.31,0.48,10.4,7,white,high,7.140000000000001,118.0,0.12498798192481493,0.09545236034996635,0.1323519680002353,2.156448202959831,1,0
5.8,0.36,0.26,3.3,0.038,40.0,153.0,0.9911,3.34,0.55,11.3,6,white,medium,6.16,113.0,0.2920095566764003,0.08770020352181222,0.2614361997634002,1.84375935348698,1,2
6.6,0.18,0.28,3.3,0.044,18.0,91.0,0.993,3.42,0.64,10.8,6,white,medium,6.779999999999999,73.0,0.3055272659938894,0.09193593185816128,0.1978000241755585,1.9818766442560654,1,2
5.1,0.52,0.06,2.7,0.052,30.0,79.0,0.9932,3.32,0.43,9.3,5,white,medium,5.619999999999999,49.0,0.2902913665197291,0.10678421675088699,0.37974202858191664,1.692261367058115,1,2
6.6,0.22,0.37,1.2,0.059,45.0,199.0,0.993,3.37,0.55,10.3,7,white,high,6.819999999999999,154.0,0.11649354431608581,0.09639840792156101,0.22612951693710082,2.023138534559478,1,0
8.3,0.15,0.39,1.3,0.055,32.0,146.0,0.993,3.08,0.39,10.5,6,white,medium,8.450000000000001,114.0,0.1237977335491858,0.09456242262641654,0.21917658098232204,2.7426160337552745,1,2
7.6,0.16,0.44,1.4,0.043,25.0,109.0,0.9932,3.11,0.75,10.3,6,white,medium,7.76,84.0,0.13590913503543345,0.09641782351228036,0.22935569398445885,2.494374799099968,1,2
7.7,0.16,0.41,1.7,0.048,60.0,173.0,0.9932,3.24,0.66,11.2,7,white,high,7.86,113.0,0.15177216319971432,0.08867065440585663,0.34681880451558084,2.4251774143782785,1,0
8.3,0.16,0.48,1.7,0.057,31.0,98.0,0.9943,3.15,0.41,10.3,6,white,medium,8.46,67.0,0.1650325211144549,0.09652460926123677,0.31632330282344057,2.6848619485877503,1,2
6.2,0.25,0.47,11.6,0.048,62.0,210.0,0.9968,3.19,0.5,9.5,5,white,medium,6.45,148.0,1.2209241132512367,0.10491527207662352,0.29523668934909836,2.0213099341899095,1,2
6.1,0.16,0.27,12.6,0.064,63.0,162.0,0.9994,3.66,0.43,8.9,5,white,medium,6.26,99.0,1.4155712841253791,0.11227951915515111,0.38888648835501016,1.709915323682054,1,2
7.6,0.39,0.22,2.8,0.036,19.0,113.0,0.9926,3.03,0.29,10.2,5,white,medium,7.989999999999999,94.0,0.27448289383393787,0.09730418586413098,0.1681401049548234,2.636093698449357,1,2
6.8,0.37,0.47,11.2,0.071,44.0,136.0,0.9968,2.98,0.855,9.2,5,white,medium,7.17,92.0,1.2172589935876537,0.10833605042930118,0.32352703288946405,2.4052331432405234,1,2
7.1,0.18,0.42,1.4,0.045,47.0,157.0,0.9916,2.95,0.31,10.5,6,white,medium,7.279999999999999,110.0,0.1333206361298924,0.09442910199028665,0.29936115056591994,2.466960352422907,1,2
8.3,0.14,0.26,1.5,0.049,56.0,189.0,0.9946,3.21,0.62,9.5,6,white,medium,8.440000000000001,133.0,0.15787811809283234,0.1046837175034207,0.29629472859931955,2.628464652756151,1,2
8.6,0.2,0.42,1.5,0.041,35.0,125.0,0.9925,3.11,0.49,11.4,7,white,high,8.799999999999999,90.0,0.13156740636786246,0.08705376721340234,0.27999776001791987,2.8286724525875924,1,0
6.8,0.19,0.32,7.05,0.019,54.0,188.0,0.9935,3.25,0.37,11.1,8,white,high,6.99,134.0,0.6350779209080264,0.08949644176200343,0.28723251472066635,2.1501076591817903,1,0
7.6,0.19,0.38,10.6,0.06,48.0,174.0,0.9962,3.13,0.38,10.5,6,white,medium,7.79,126.0,1.0094276735548995,0.09486715550899914,0.2758604835604393,2.488022995847972,1,2
6.8,0.34,0.6400000000000001,2.8,0.088,23.0,185.0,0.9928,3.51,0.7,12.0,6,white,medium,7.14,162.0,0.23331389050912424,0.08272643946337806,0.12432365230458213,2.0336086585018514,1,2
6.2,0.15,0.46,1.6,0.039,38.0,123.0,0.993,3.38,0.51,9.7,6,white,medium,6.3500000000000005,85.0,0.16493145036594167,0.10236058138336256,0.30894057771888034,1.8781425613723752,1,2
6.6,0.14,0.44,1.6,0.042,47.0,140.0,0.993,3.32,0.51,10.2,6,white,medium,6.739999999999999,93.0,0.15684736790510737,0.09734339770610725,0.3357118877722302,2.0295091839807284,1,2
8.0,0.55,0.17,8.2,0.04,13.0,60.0,0.9956,3.09,0.3,9.5,4,white,low,8.55,47.0,0.86306704557415,0.10478896958214926,0.21666305561573976,2.7660951148495636,1,1
7.0,0.24,0.35,1.5,0.052,51.0,128.0,0.9941,3.41,0.59,10.4,7,white,high,7.24,77.0,0.1442169022209403,0.09557734833189116,0.3984343872313497,2.122544708296687,1,0
6.3,0.6,0.44,11.0,0.05,50.0,245.0,0.9972,3.19,0.57,9.3,4,white,low,6.8999999999999995,195.0,1.1826685302655628,0.10721427803461993,0.20408079967020543,2.162331557505484,1,1
7.1,0.2,0.41,2.1,0.054,24.0,166.0,0.9948,3.48,0.62,10.5,6,white,medium,7.3,142.0,0.1999809541948386,0.09473383487286925,0.14457744230456443,2.0970985349037634,1,2
6.2,0.34,0.29,7.6,0.047,45.0,232.0,0.9955,3.35,0.62,10.0,6,white,medium,6.54,187.0,0.7599240075992401,0.09954004599540046,0.19396468118671903,1.9516562220232767,1,2
7.1,0.3,0.36,6.8,0.055,44.5,234.0,0.9972,3.49,0.64,10.2,6,white,medium,7.3999999999999995,189.5,0.6666013135967063,0.09775512204685816,0.1901701274780877,2.1197364651962185,1,2
7.9,0.64,0.46,10.6,0.10800000000000001,33.0,227.0,0.9983,2.87,0.74,9.1,3,white,low,8.540000000000001,194.0,1.1647071750357105,0.10969124272058016,0.14537380892595186,2.974573319400906,1,1
8.8,0.17,0.38,1.8,0.04,39.0,148.0,0.9942,3.16,0.67,10.2,6,white,medium,8.97,109.0,0.1764532888932458,0.09746103323203609,0.26351173302883085,2.8377095855741854,1,2
7.5,0.17,0.37,1.5,0.06,18.0,75.0,0.9936,3.54,0.855,10.7,5,white,medium,7.67,57.0,0.14017381553125877,0.09285113540790582,0.23999680004266608,2.1660547867833944,1,2
7.1,0.47,0.24,6.0,0.044,11.0,77.0,0.9956,3.21,0.56,9.7,5,white,medium,7.569999999999999,66.0,0.6184929388722813,0.10262859499020721,0.1428552875936676,2.357521021488633,1,2
7.1,0.15,0.34,5.3,0.034,33.0,104.0,0.9953,3.37,0.52,9.3,7,white,high,7.25,71.0,0.5698312009461348,0.10700999892484679,0.3173046413015259,2.150697122515574,1,0
7.5,0.17,0.34,1.4,0.035,13.0,102.0,0.9918,3.05,0.74,11.0,5,white,medium,7.67,89.0,0.12726115807653848,0.09015544041450778,0.1274497308849913,2.5139298590626025,1,2
8.2,0.6799999999999999,0.3,2.1,0.047,17.0,138.0,0.995,3.22,0.71,10.8,4,white,low,8.879999999999999,121.0,0.19442644199611148,0.09212109989815757,0.1231875131339628,2.75690779261099,1,1
7.7,0.275,0.3,1.0,0.039,19.0,75.0,0.992,3.01,0.56,10.7,5,white,medium,7.9750000000000005,56.0,0.09344921035417252,0.09270161667133914,0.25332995560059196,2.6486217203586855,1,2
7.3,0.49,0.32,5.2,0.043,18.0,104.0,0.9952,3.24,0.45,10.7,4,white,low,7.79,86.0,0.4859358938416971,0.09300065414447249,0.1730752588917414,2.403579142240049,1,1
7.5,0.33,0.48,16.05,0.048,55.0,243.0,1.001,2.95,0.4,8.8,5,white,medium,7.83,188.0,1.5670384807914588,0.11373707533234859,0.22633651713367434,2.653337851575737,1,2
7.2,0.21,0.37,1.6,0.049,23.0,94.0,0.9924,3.16,0.48,10.9,7,white,high,7.41,71.0,0.14677552518117604,0.09103751949362443,0.24467824810374356,2.3441948750395443,1,0
7.3,0.15,0.4,2.0,0.05,24.0,92.0,0.9932,3.14,0.45,10.5,5,white,medium,7.45,68.0,0.19045805161413198,0.09458146843157794,0.2608667297094597,2.3718560967844637,1,2
6.5,0.19,0.1,1.3,0.046,23.0,107.0,0.9937,3.29,0.45,10.0,5,white,medium,6.69,84.0,0.12998700129987004,0.09936006399360064,0.21495126213773702,2.0328167730173203,1,2
7.0,0.31,0.52,1.7,0.029,5.0,61.0,0.9918,3.07,0.43,10.4,5,white,medium,7.31,56.0,0.16344582251706566,0.09535621574848573,0.08196586941197685,2.380332139368284,1,2
8.3,0.4,0.38,1.1,0.038,15.0,75.0,0.9934,3.03,0.43,9.2,5,white,medium,8.700000000000001,60.0,0.11955222258450171,0.10796652537767634,0.1999973333688884,2.870339821840977,1,2
6.1,0.37,0.36,4.7,0.035,36.0,116.0,0.991,3.31,0.62,12.6,6,white,medium,6.47,80.0,0.37298627093087855,0.07864455201968099,0.31034215222282563,1.9540924192086981,1,2
7.3,0.24,0.34,7.5,0.048,29.0,152.0,0.9962,3.1,0.54,9.0,5,white,medium,7.54,123.0,0.8332407510276636,0.11067659148983447,0.1907882184985625,2.431473718155434,1,2
6.9,0.21,0.6400000000000001,1.1,0.10800000000000001,52.0,123.0,0.9932,3.03,0.39,9.2,6,white,medium,7.11,71.0,0.11955222258450171,0.10794478860993371,0.42276079056267835,2.3457604750907293,1,2
7.6,0.29,0.42,1.3,0.035,18.0,86.0,0.9908,2.99,0.39,11.3,5,white,medium,7.89,68.0,0.11503406778161225,0.08767365719847801,0.20929989186172251,2.6379137412236706,1,2
9.4,0.29,0.55,2.2,0.05,17.0,119.0,0.9962,3.12,0.69,10.3,4,white,low,9.69,102.0,0.213571497912824,0.09670905737307058,0.14285594238703875,3.104774110861903,1,1
8.6,0.26,0.41,2.2,0.049,29.0,111.0,0.9941,2.96,0.44,10.0,5,white,medium,8.86,82.0,0.21997800219978006,0.0994000599940006,0.2612589075774092,2.9922323539344817,1,2
7.5,0.21,0.34,1.2,0.06,26.0,111.0,0.9931,3.51,0.47,10.7,6,white,medium,7.71,85.0,0.11213905242500702,0.09280441080272872,0.23423212403491858,2.1959555682141843,1,2
7.2,0.51,0.24,10.0,0.093,35.0,197.0,0.9981,3.41,0.47,9.0,5,white,medium,7.71,162.0,1.1109876680368849,0.11088767914676148,0.1776640727712042,2.2603342128408093,1,2
5.3,0.3,0.2,1.1,0.077,48.0,166.0,0.9944,3.3,0.54,8.7,4,white,low,5.6,118.0,0.12642225031605567,0.1142857142857143,0.28915488460912886,1.6964556195092397,1,1
8.0,0.26,0.36,2.0,0.054,30.0,121.0,0.992,3.09,0.72,11.6,7,white,high,8.26,91.0,0.17239893112662702,0.08550986983880701,0.24793183527408863,2.6722743448722097,1,0
7.0,0.21,0.28,7.5,0.07,45.0,185.0,0.9966,3.34,0.55,9.4,5,white,medium,7.21,140.0,0.797787469418147,0.10600999893628338,0.24324192842200854,2.15803651601317,1,2
6.7,0.26,0.26,4.0,0.079,35.5,216.0,0.9956,3.31,0.68,9.5,5,white,medium,6.96,180.5,0.4210083149142196,0.10478896958214926,0.16435109096717143,2.102083962549079,1,2
6.7,0.26,0.26,4.1,0.073,36.0,202.0,0.9956,3.3,0.67,9.5,5,white,medium,6.96,166.0,0.431533522787075,0.10478896958214926,0.17821693952010137,2.108451984247198,1,2
8.1,0.26,0.37,1.9,0.072,48.0,159.0,0.9949,3.37,0.7,10.9,6,white,medium,8.36,111.0,0.17429593615264655,0.09126685625172003,0.30188489380569933,2.4799762681696826,1,2
8.3,0.22,0.38,14.8,0.054,32.0,126.0,1.0002,3.22,0.5,9.7,5,white,medium,8.520000000000001,94.0,1.5256159158849605,0.10310277291000929,0.2539662383631876,2.6451412604781126,1,2
6.4,0.3,0.51,5.5,0.048,62.0,172.0,0.9942,3.08,0.45,9.1,6,white,medium,6.7,110.0,0.6043291945940007,0.10924074277551918,0.36046302056383395,2.174618630314833,1,2
7.5,0.19,0.34,2.6,0.037,33.0,125.0,0.9923,3.1,0.49,11.1,7,white,high,7.69,92.0,0.23421313395189625,0.08938834339248716,0.26399788801689583,2.4798452112221865,1,0
8.8,0.33,0.44,6.35,0.024,9.0,87.0,0.9917,2.96,0.4,12.6,7,white,high,9.13,78.0,0.5039282596619316,0.07870010316641537,0.10344708681509407,3.0834177642688285,1,0
6.9,0.2,0.36,1.5,0.031,38.0,147.0,0.9931,3.35,0.56,11.0,6,white,medium,7.1000000000000005,109.0,0.13635124079629124,0.09027361148986456,0.25850164284596705,2.118770516263802,1,2
8.0,0.37,0.32,1.6,0.04,32.0,166.0,0.992,3.0,0.55,11.3,7,white,high,8.37,134.0,0.14158039111583046,0.08777984249181488,0.19276992307275256,2.789070309896701,1,0
8.2,0.29,0.33,9.1,0.036,28.0,118.0,0.9953,2.96,0.4,10.9,7,white,high,8.489999999999998,90.0,0.8347857994679387,0.09130355013301532,0.2372861246938585,2.8672745694022286,1,0
7.7,0.34,0.3,8.0,0.048,25.0,192.0,0.9951,2.97,0.47,10.9,5,white,medium,8.040000000000001,167.0,0.7338776259058802,0.09128520319236767,0.13020765516846267,2.7061595422416698,1,2
6.2,0.55,0.45,12.0,0.049,27.0,186.0,0.9974,3.17,0.5,9.3,6,white,medium,6.75,159.0,1.2901838511987958,0.10723578109880658,0.14516050988973178,2.1286660359508045,1,2
6.4,0.4,0.19,3.2,0.033,28.0,124.0,0.9904,3.22,0.54,12.7,7,white,high,6.800000000000001,96.0,0.2519486654594127,0.07797811195968822,0.22580463060781766,2.1111456069543624,1,0
7.5,0.28,0.33,7.7,0.048,42.0,180.0,0.9974,3.37,0.59,10.1,6,white,medium,7.78,138.0,0.7623007623007624,0.09874269874269875,0.23333203704423863,2.307920498368437,1,2
7.8,0.26,0.44,1.3,0.037,43.0,132.0,0.9944,3.18,0.65,10.0,5,white,medium,8.06,89.0,0.12998700129987004,0.09943005699430058,0.3257551079158491,2.533794404275385,1,2
6.5,0.26,0.34,16.05,0.051,56.0,197.0,1.0004,3.49,0.42,9.8,5,white,medium,6.76,141.0,1.5670384807914588,0.10207121722273237,0.28426251643392675,1.9364079060441133,1,2
6.3,0.34,0.29,6.2,0.046,29.0,227.0,0.9952,3.29,0.53,10.1,6,white,medium,6.64,198.0,0.6138006138006139,0.09852489852489853,0.12775274117735164,2.0176238225463385,1,2
6.8,0.15,0.33,4.7,0.059,31.0,118.0,0.9956,3.43,0.39,9.0,7,white,high,6.95,87.0,0.5221642039773359,0.11060993222975227,0.2627096380539148,2.0256484989798893,1,0
6.3,0.27,0.25,5.8,0.038,52.0,155.0,0.995,3.28,0.38,9.4,6,white,medium,6.57,103.0,0.6169556430167004,0.10583980427614084,0.33548170656963505,2.002438281011887,1,2
7.4,0.2,0.37,16.05,0.048,43.0,190.0,0.9995,3.03,0.42,9.2,6,white,medium,7.6000000000000005,147.0,1.5670384807914588,0.10862949679382677,0.22631459834421924,2.5074232926426925,1,2
6.3,0.23,0.21,5.1,0.035,29.0,142.0,0.9942,3.36,0.33,10.1,7,white,high,6.53,113.0,0.5049005049005049,0.09842589842589843,0.20422391391609918,1.9428741445998217,1,0
7.3,0.31,0.6400000000000001,10.2,0.041,58.0,160.0,0.9977,3.06,0.45,8.6,5,white,medium,7.609999999999999,102.0,1.1859086152772933,0.11599813975119173,0.36249773438916005,2.4861156484808884,1,2
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,8,white,high,5.44,107.0,0.33925542362289085,0.08856352111418624,0.16406121827173226,1.5319628273725714,1,0
7.0,0.24,0.32,1.3,0.037,39.0,123.0,0.992,3.17,0.42,11.2,8,white,high,7.24,84.0,0.11606106597625214,0.08856352111418624,0.31707059292200873,2.28319142226427,1,0
7.0,0.17,0.33,4.0,0.034,17.0,127.0,0.9934,3.19,0.39,10.6,7,white,high,7.17,110.0,0.3773228940665975,0.09370814074143949,0.13385721372272658,2.246944531494829,1,0
8.3,0.21,0.58,16.05,0.049,62.0,213.0,1.0006,3.01,0.51,9.3,6,white,medium,8.510000000000002,151.0,1.5670384807914588,0.10757983012579292,0.29107844564110025,2.8263035536366665,1,2
7.2,0.21,0.35,14.5,0.048,35.0,178.0,0.9982,3.05,0.47,8.9,6,white,medium,7.41,143.0,1.5670384807914588,0.11214470284237726,0.19662810883084925,2.4287118977384465,1,2
7.1,0.21,0.4,1.2,0.069,24.0,156.0,0.9928,3.42,0.43,10.6,6,white,medium,7.31,132.0,0.11319686821997925,0.09365154230732951,0.15384516765918166,2.1368021046477637,1,2
8.4,0.17,0.31,6.7,0.038,29.0,132.0,0.9945,3.1,0.32,10.6,7,white,high,8.57,103.0,0.6320158475615508,0.09381190453730781,0.2196953053385959,2.7636246372138022,1,0
7.4,0.24,0.31,8.4,0.045,52.0,183.0,0.9963,3.09,0.32,8.8,5,white,medium,7.640000000000001,131.0,0.9544369957959323,0.1132030451085104,0.28415145272430203,2.4716920090585575,1,2
5.3,0.24,0.33,1.3,0.033,25.0,97.0,0.9906,3.59,0.38,11.0,8,white,high,5.54,72.0,0.11817107535678575,0.09004635942187075,0.25772930175977565,1.5427457532720692,1,0
6.5,0.28,0.26,8.8,0.04,44.0,139.0,0.9956,3.32,0.37,10.2,6,white,medium,6.78,95.0,0.8626605234780905,0.09759827467895306,0.3165444852914727,2.041553748870822,1,2
6.5,0.29,0.25,10.6,0.039,32.0,120.0,0.9962,3.31,0.34,10.1,6,white,medium,6.79,88.0,1.0494010494010495,0.09862389862389863,0.2666644444629628,2.050739957716702,1,2
5.8,0.29,0.21,2.6,0.025,12.0,120.0,0.9894,3.39,0.79,14.0,7,white,high,6.09,108.0,0.18570102135561747,0.07066638097278766,0.09999916667361104,1.7959304040106163,1,0
6.3,0.17,0.42,2.8,0.028,45.0,107.0,0.9908,3.27,0.43,11.8,6,white,medium,6.47,62.0,0.23726802813320902,0.08395898652656554,0.42055681722600724,1.9779883827575664,1,2
6.3,0.16,0.4,1.6,0.033,59.0,148.0,0.9914,3.44,0.53,11.4,5,white,medium,6.46,89.0,0.14033856679238665,0.08695728444873256,0.398645955094898,1.877361232199942,1,2
7.9,0.29,0.39,6.7,0.036,6.0,117.0,0.9938,3.12,0.42,10.7,5,white,medium,8.19,111.0,0.6261097093729558,0.09286982524997665,0.051281612977666854,2.6241589234219798,1,2
5.5,0.32,0.45,4.9,0.028,25.0,191.0,0.9922,3.51,0.49,11.5,7,white,high,5.82,166.0,0.42604990870359105,0.08627075906442919,0.13088936707137658,1.6576473939048706,1,0
7.2,0.37,0.15,2.0,0.029,27.0,87.0,0.9903,3.3,0.59,12.6,7,white,high,7.57,60.0,0.1587175620982462,0.0785890008729466,0.3103412604452822,2.293244471372312,1,0
6.1,0.29,0.27,1.7,0.024,13.0,76.0,0.9893,3.21,0.51,12.6,7,white,high,6.39,63.0,0.13490992778350924,0.07850964209189747,0.17105038091604058,1.990034257240735,1,0
9.2,0.22,0.4,2.4,0.054,18.0,151.0,0.9952,3.04,0.46,9.3,4,white,low,9.42,133.0,0.25803677023975913,0.10699924739275346,0.11920450857941338,3.0976652416968102,1,1
8.0,0.18,0.37,1.3,0.04,15.0,96.0,0.9912,3.06,0.61,12.1,6,white,medium,8.18,81.0,0.10742913808776135,0.08191058590199157,0.15624837241278736,2.672329304148971,1,2
6.5,0.22,0.34,12.0,0.053,55.0,177.0,0.9983,3.52,0.44,9.9,6,white,medium,6.72,122.0,1.211998788001212,0.10082819917180083,0.3107327077248151,1.908548707753479,1,2
7.4,0.18,0.4,1.6,0.047,22.0,102.0,0.9937,3.28,0.44,10.7,5,white,medium,7.58,80.0,0.14951873656667602,0.09286048032894123,0.21568415995921608,2.3102712587625724,1,2
6.5,0.52,0.17,1.4,0.047,5.0,26.0,0.9932,3.26,0.32,10.0,4,white,low,7.02,21.0,0.13998600139986,0.09931006899310069,0.19230029614245606,2.152713891444342,1,1
7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4,8,white,high,7.15,63.0,0.21151812325737912,0.09545236034996635,0.3437464193081322,2.2836154583200257,1,0
5.9,0.415,0.13,1.4,0.04,11.0,64.0,0.9922,3.29,0.52,10.5,5,white,medium,6.315,53.0,0.1333206361298924,0.09448623940577087,0.171872314495086,1.9188696444849591,1,2
8.1,0.45,0.34,8.3,0.037,33.0,216.0,0.9976,3.31,0.64,9.7,5,white,medium,8.549999999999999,183.0,0.8555818987733225,0.10283475930316464,0.15277707047652556,2.5823014195107215,1,2
5.8,0.415,0.13,1.4,0.04,11.0,64.0,0.9922,3.29,0.52,10.5,5,white,medium,6.215,53.0,0.1333206361298924,0.09448623940577087,0.171872314495086,1.888483743542996,1,2
6.4,0.5,0.16,12.9,0.042,26.0,138.0,0.9974,3.28,0.33,9.0,5,white,medium,6.9,112.0,1.4331740917675815,0.11080991000999889,0.18840443185194308,2.10301737275221,1,2
6.7,0.105,0.32,12.4,0.051,34.0,106.0,0.998,3.54,0.45,9.2,6,white,medium,6.805000000000001,72.0,1.3476796000434739,0.108466471035757,0.3207516910217828,1.9217735103078228,1,2
6.0,0.4,0.3,1.6,0.047,30.0,117.0,0.9931,3.17,0.48,10.1,6,white,medium,6.4,87.0,0.15840015840015842,0.09831699831699832,0.2564080648883343,2.0182907600126145,1,2
6.6,0.25,0.39,1.45,0.04,40.0,89.0,0.9911,3.35,0.4,11.4,7,white,high,6.85,49.0,0.1271818261556004,0.086930970967459,0.44943315243648946,2.0441659206207103,1,0
9.65,0.36,0.45,1.6,0.042,11.0,124.0,0.9944,2.93,0.46,10.8,5,white,medium,10.16,113.0,0.14813443199703732,0.09206554948615868,0.0887089620244998,3.287437887356215,1,2
9.6,0.23,0.4,1.5,0.044,19.0,135.0,0.9937,2.96,0.49,10.9,5,white,medium,9.83,116.0,0.13760205485735255,0.09115677460783415,0.1407396982244576,3.287437887356215,1,2
6.3,0.55,0.45,13.0,0.047,33.0,182.0,0.9974,3.2,0.46,9.2,6,white,medium,6.85,149.0,1.4128899032713838,0.10840126073252908,0.18131768506766446,2.1399562636676035,1,2
6.5,0.115,0.29,1.95,0.038,73.0,166.0,0.989,3.12,0.25,12.9,7,white,high,6.615,93.0,0.15115107356018914,0.07666072397488567,0.4397563870097168,2.119512976610061,1,0
6.4,0.125,0.29,5.85,0.042,24.0,99.0,0.992,3.23,0.32,12.0,7,white,high,6.525,75.0,0.4874593783851346,0.08265977835180402,0.24242179371925535,2.01949860724234,1,0
5.7,0.1,0.27,1.3,0.047,21.0,100.0,0.9928,3.27,0.46,9.5,5,white,medium,5.8,79.0,0.13682770234712135,0.1044942637617093,0.20999790002099977,1.773158055640477,1,2
7.9,0.25,0.29,5.3,0.031,33.0,117.0,0.9918,3.06,0.32,11.8,7,white,high,8.15,84.0,0.4491144818235743,0.08404372510804169,0.2820488713771677,2.662528585429598,1,0
6.9,0.2,0.28,1.2,0.048,36.0,159.0,0.9936,3.19,0.43,9.1,6,white,medium,7.1000000000000005,123.0,0.13185364245687287,0.10917481595429075,0.22641367035427448,2.225007834534629,1,2
6.9,0.23,0.34,4.0,0.047,24.0,128.0,0.9944,3.2,0.52,9.7,6,white,medium,7.130000000000001,104.0,0.4123286259148542,0.10250489640243275,0.187498535167694,2.2274289284598563,1,2
6.8,0.39,0.31,14.35,0.043,28.0,162.0,0.9988,3.17,0.54,9.1,5,white,medium,7.1899999999999995,134.0,1.5670384807914588,0.10974618173827053,0.1728384392688934,2.2674235257016715,1,2
8.7,0.22,0.42,2.3,0.053,27.0,114.0,0.994,2.99,0.43,10.0,5,white,medium,8.92,87.0,0.22997700229977003,0.09939006099390062,0.23684002771905507,2.982280173854898,1,2
